GEOID20,DIST
281210208052040,3
281210201031000,2
281210204024007,0
281210202103002,1
281210210052029,0
281210210034023,0
281210204022004,3
281210202192021,2
281210208043010,3
281210208044025,4
281210202085000,2
281210201051020,4
281210209023032,4
281210203041072,3
281210210013005,0
281210203041051,3
281210202152000,3
281210210051013,4
281210210034035,0
281210203031035,1
281210203041043,3
281210202093002,1
281210208062018,4
281210201051101,4
281210210041005,0
281210201012024,4
281210202141013,3
281210204024023,0
281210210032001,0
281210201011052,4
281210201051085,4
281210201051103,4
281210208042003,0
281210210034009,0
281210208011007,2
281210204023015,0
281210202093004,1
281210201012015,4
281210209011006,4
281210208031002,4
281210209023041,4
281210201011005,4
281210202142001,1
281210208052022,3
281210210041022,0
281210204012031,0
281210204023010,0
281210208061033,4
281210201012010,4
281210209011036,4
281210210013003,0
281210208044020,4
281210202191012,3
281210202191015,2
281210210042018,0
281210201011020,4
281210204024017,0
281210204013012,0
281210205002005,3
281210202084008,2
281210202103013,1
281210209023059,4
281210208043006,3
281210203042023,3
281210203041044,3
281210202091013,1
281210209011031,4
281210202191010,2
281210203042018,3
281210209011047,4
281210208052010,2
281210203043014,3
281210203041042,3
281210210041014,0
281210202081006,2
281210203042007,3
281210204013003,0
281210203032010,1
281210209012012,4
281210210033027,0
281210208032025,4
281210210013010,0
281210201031017,2
281210204024020,0
281210210012019,0
281210203032017,1
281210204022031,3
281210208052042,3
281210208061029,4
281210205001023,3
281210210011018,0
281210201031010,2
281210210034008,0
281210210052051,0
281210209011019,4
281210209023033,4
281210204021022,0
281210210052063,0
281210202131003,2
281210210034014,0
281210210032013,0
281210201011000,4
281210201041012,2
281210208052045,3
281210202141017,3
281210202141016,3
281210209021033,4
281210209023021,4
281210201051051,4
281210210034007,0
281210210013007,0
281210204022005,3
281210210011000,0
281210203042010,3
281210203041047,3
281210202121017,1
281210208041021,3
281210209022017,4
281219800001011,3
281210203031034,1
281210201051014,4
281210206011015,3
281210210034016,0
281210201012038,4
281210208052033,3
281210203031028,1
281210201051104,4
281210201041032,4
281210208012000,4
281210208031029,4
281210202152015,3
281210208031033,4
281210204011016,0
281210208032002,4
281210208032003,4
281210209011053,4
281210202182006,2
281210208032041,4
281210202121048,1
281210202121020,1
281210201051007,4
281210204021017,0
281210204022022,0
281210202092011,1
281210210052041,0
281210202161001,3
281210210032002,0
281210203032008,1
281210203041010,3
281210201011058,4
281210210032012,0
281210202171003,3
281210208062007,4
281210206011007,3
281210201011068,4
281210202082004,2
281210201011077,1
281210203032005,1
281210202162007,3
281210201031012,2
281210201011023,4
281210202181005,2
281210208032036,4
281210201012033,4
281210209012005,4
281210201011014,4
281210209023043,4
281210201051025,4
281210202152034,3
281210204024001,0
281210201042004,2
281210209021064,4
281210201031001,2
281210209011091,4
281210201012023,4
281210208052032,3
281210202094004,1
281210202161021,3
281210201051053,4
281210209023015,4
281210210052001,0
281210202142012,1
281210203031016,1
281210210014022,0
281210204024028,0
281210202102016,1
281210209021056,4
281210202151007,1
281210201011056,4
281210204025006,0
281210209012007,4
281210201011073,1
281210201011054,4
281210203042027,3
281210201032019,2
281210201041011,2
281210203041069,3
281210208031008,4
281210208052039,3
281210208031031,4
281210202101013,1
281210209022026,4
281210210011023,0
281210201041026,4
281210208031036,4
281210209022028,4
281210209023008,4
281210202131011,2
281210202193004,2
281210209021012,4
281210202183005,2
281210210011009,0
281210203041020,3
281210204022032,0
281210202193009,2
281210210051033,4
281210203041000,3
281210202192011,2
281210202142009,1
281210210012020,0
281210201012031,4
281210203031012,1
281210202152025,3
281210203041063,3
281210202192018,2
281210208032031,4
281210209021019,4
281210210051015,4
281210201051107,4
281210210043001,0
281210202102012,1
281210210052057,0
281210210041019,0
281210201011043,4
281210202091006,1
281210210011029,0
281210208031051,4
281210202121049,1
281210210042007,0
281210208062004,4
281210210034033,0
281210201011051,4
281210203031030,1
281210202171026,3
281210203043015,3
281210210033005,0
281210201013025,1
281210201042008,2
281210208041019,3
281210204022017,3
281210208043020,3
281210209012024,4
281210204024022,0
281210202181012,2
281210208052031,3
281210210041004,0
281210202121007,1
281210209022011,4
281210201041027,2
281210208062021,4
281210209011056,4
281210204021010,0
281210202191014,3
281210209011049,4
281219800001020,3
281210206011000,3
281210204021015,0
281210204024012,0
281210203043023,3
281210210031011,0
281210201051038,4
281210205001006,3
281210202091005,1
281210209021010,4
281210204012008,3
281210204021001,0
281210204024026,0
281210205001003,3
281210201041017,4
281210202162008,3
281210208031043,4
281210202182007,2
281210209012001,4
281210201041016,4
281210204013006,0
281210208041000,3
281210208044023,4
281210202085001,2
281210210033035,0
281210204024006,0
281210204022033,0
281210204013030,0
281210201051072,4
281210208011005,2
281210201051095,4
281210208041018,3
281210206011013,3
281210201051034,4
281210209023020,4
281210201012000,4
281210203042020,3
281210202086008,2
281210203032001,1
281210201042022,1
281210209021049,4
281210203031013,1
281210210012016,0
281210208032046,4
281210201032014,2
281210201042017,1
281210204021044,3
281210205001021,3
281210210052046,0
281210201011046,4
281210210051000,4
281210210051018,4
281210202183003,2
281210206012008,3
281210202091014,1
281210203042012,3
281210209023017,4
281210203042001,3
281210201051042,4
281210202094009,1
281210210051027,4
281210210031003,0
281210204011015,0
281210206011022,3
281210202182004,2
281210202182011,2
281210210052072,0
281210201051022,4
281210203031024,1
281210210052018,0
281210201011049,4
281210202086000,3
281210203032015,1
281210203042002,3
281210202102005,1
281210201011041,4
281210205002003,3
281210210052043,0
281210208061024,4
281210202193000,2
281210202103015,1
281210201042002,2
281210208031023,4
281210206022005,3
281210208062014,4
281210210051022,4
281210209011061,4
281210202162000,3
281210202131005,2
281210209012022,4
281210209011069,4
281210210041001,0
281210202183014,2
281210202093008,1
281210203041018,3
281210201051059,4
281210204012016,0
281210210034010,0
281210210051023,4
281210208044013,4
281210210032007,0
281210210052013,0
281210210033024,0
281210208061002,4
281210201042012,1
281210210014003,0
281210202121028,1
281210201013022,2
281210206012000,3
281210203043021,3
281210202102010,1
281210203041050,3
281210210034038,0
281210209022004,4
281210210051002,4
281210208032018,4
281210208031049,4
281210202086003,3
281210208012014,4
281210201041009,2
281210209023049,4
281210210042003,0
281210208032008,4
281210208061031,4
281210209021044,4
281210209021022,4
281210209011055,4
281210209021025,4
281210203041015,3
281210201051006,4
281210203041041,3
281210202131000,2
281210208032012,0
281210201013020,1
281219800001026,3
281210208012017,4
281210202103007,1
281210210042014,0
281210204013014,0
281210202192008,2
281210202141015,3
281210208061025,4
281210208042009,3
281210201051060,4
281210203032007,1
281210201041033,4
281210209021043,4
281210204012030,0
281210209012003,4
281210202193008,2
281210208032013,4
281210208012025,3
281210201012048,4
281210202081003,2
281210210051021,4
281210209023053,4
281210210014020,0
281210202086002,3
281210209012004,4
281210209021027,4
281210209021023,4
281210208032007,4
281210210052036,0
281210210051038,4
281210202171001,3
281210208062006,3
281210205002000,3
281210204022010,3
281210202093003,1
281210208052012,2
281210204023003,0
281210204022011,0
281210202094006,1
281210210011001,0
281210206022000,3
281210201051069,4
281210203042003,3
281210202161003,3
281210208043012,3
281210204024002,0
281210201011037,4
281210210042015,0
281210208044024,4
281210201051094,4
281219800001018,3
281210210052053,0
281210210034031,0
281210208031006,4
281210201011070,4
281210202101010,1
281210210011016,0
281210202141002,3
281210204023001,0
281210202152008,1
281210202152001,3
281210209012018,4
281210204021019,0
281210204013022,0
281210209021037,4
281210202093012,1
281210209011089,4
281210202192010,2
281210202094016,1
281210202192009,2
281210201051058,4
281210206011004,3
281210202131002,2
281210210042030,0
281210205001000,3
281210204022000,0
281210210052009,0
281210201041025,4
281210201051061,4
281210209012000,4
281210201051105,4
281210210031000,0
281210203031014,1
281210204013026,0
281210204012015,0
281210210013008,0
281210204013018,0
281210208044006,3
281210202121038,2
281210207031000,3
281210204013029,0
281210210041011,0
281210208061015,4
281210208061011,4
281210202152023,3
281210202152040,3
281210210052021,0
281210204021005,0
281210208052004,2
281210210052010,0
281210208031000,4
281210208032047,4
281210202121041,1
281210206011019,3
281210202081004,2
281210210012013,0
281210201012028,4
281210208061008,4
281210208031038,4
281210210052071,0
281210202142006,1
281219800001001,3
281210202101005,1
281210210042031,0
281210210052069,0
281210209011048,4
281210205001016,3
281210202191005,2
281210206012005,3
281210202084007,2
281210208031050,4
281210204013008,0
281210208011016,3
281210202171023,3
281210201051099,4
281210201051091,4
281210201051004,4
281210208043011,3
281210203031002,1
281210209021035,4
281210210052030,0
281210202142008,1
281210202161002,3
281210210052028,0
281210202086024,2
281210202171002,3
281210204012028,0
281210203041007,3
281210204013028,0
281210210012003,0
281210201012034,4
281210210013006,0
281210210042024,0
281210210034036,0
281210204013016,0
281210203042024,3
281210201032013,2
281210208012028,4
281210210014018,0
281210201012016,4
281210210014026,0
281210208012023,4
281210208061010,4
281210201042001,2
281210201032001,2
281210202082008,2
281210201051065,4
281210204023025,0
281210202142000,1
281210209011087,4
281210209012015,4
281210202094011,1
281210202121002,1
281210202092001,1
281210202092014,1
281210202103014,1
281210210042001,0
281210210043000,0
281210202171022,3
281210204022012,3
281210202092006,1
281210210014017,0
281210202101004,1
281210210051039,4
281210202083003,2
281210210052054,0
281210210042021,0
281210208041010,3
281210210012018,0
281210201011066,4
281210204011007,0
281210201042003,2
281210203043011,1
281210202131004,2
281210209021003,4
281210210052011,0
281210210014009,0
281210204021011,0
281210203041016,3
281210209022016,4
281210201051056,4
281210202085006,2
281210202141008,3
281210202081001,2
281210210052022,0
281210208052005,2
281210208031013,4
281210201012018,4
281210204023027,0
281210209023045,4
281210204013004,0
281210201013006,1
281210204012013,0
281210202151003,1
281210209023040,4
281210201012042,4
281210201011009,4
281210201051079,4
281210209022018,4
281210208031024,4
281210202183008,2
281210206012002,3
281210202084009,2
281210202081010,2
281210209022024,4
281210203041054,3
281210210011011,0
281210210013015,0
281210209023010,4
281210203031027,1
281210201051033,4
281210202151008,1
281210203031006,1
281210202093007,1
281210201011050,4
281210202092009,1
281210202101008,1
281210209022032,4
281210210034039,0
281210202083004,2
281210204011002,0
281210210052026,0
281210210013009,0
281210210051019,4
281210209023029,4
281210205001004,3
281210202181014,2
281210202085003,2
281210210032003,0
281210202091008,1
281210208061028,4
281210208031022,4
281210201012003,4
281210210051040,4
281210209011013,4
281210201031025,2
281210208041022,3
281210206012022,3
281210202171025,3
281210202181015,1
281210202162003,3
281210204023024,0
281210209012019,4
281210210043003,0
281210206011011,3
281210203042006,3
281210201011064,4
281210208043019,3
281210203031009,1
281210210051031,4
281210209011010,4
281210202161004,3
281210202191006,2
281210204024013,0
281210208061021,4
281210202182003,2
281210202141018,3
281210203032013,1
281210204011014,0
281210203041031,3
281210208031025,4
281210202083001,2
281210204022002,3
281210204013034,0
281210210033021,0
281210202161009,3
281210202141012,3
281210209022023,4
281210202161022,3
281210209012023,4
281210209022019,4
281210202142003,1
281210202181009,2
281210202141011,3
281210208052015,3
281210202161027,3
281210201011078,4
281210208062017,4
281210202191004,2
281210202191007,2
281210210051041,0
281210204022034,0
281210210052059,0
281210208052020,3
281210203042025,3
281210202086021,2
281210202193005,2
281210203031033,1
281219800001021,3
281210202101017,1
281210204011011,0
281210210042020,0
281210210034043,0
281210203041060,3
281210208062026,4
281210201031014,2
281210201041019,2
281210203042022,3
281210210051012,4
281210204012036,0
281210210052037,0
281210208032026,4
281210210011032,0
281210203031032,1
281210204023022,0
281210208031048,4
281210208031012,4
281210208031027,4
281210202141001,1
281210202101001,1
281210202142005,1
281210204012023,0
281210209012014,4
281210208041012,3
281210202152003,1
281210209011039,4
281219800001003,3
281210201013004,1
281210208062023,4
281210201051008,4
281210201041001,4
281210209023009,4
281210201042021,1
281210210033013,0
281210202142007,1
281210208043009,3
281210201012002,4
281210209021020,4
281210201013017,4
281210202161016,3
281210210012017,0
281210208062020,4
281210203041013,3
281210203032018,1
281210202183006,2
281210210014025,0
281210210011008,0
281210204011000,0
